movieId,tagId,relevance
17,914,0.0225
17,915,0.078
17,916,0.02175
17,917,0.01325
17,918,0.097
17,919,0.0935
17,920,0.09625
17,921,0.0825
17,922,0.07725
17,923,0.85125
17,924,0.014
17,925,0.016
17,926,0.14075
17,927,0.01025
17,928,0.0375
17,929,0.0615
17,930,0.11275
17,931,0.1345
17,932,0.09975
17,933,0.15675
17,934,0.00975
17,935,0.013
17,936,0.28575
17,937,0.1165
17,938,0.00725
17,939,0.012
17,940,0.01425
17,941,0.06625
17,942,0.0105
17,943,0.03025
17,944,0.02075
17,945,0.028
17,946,0.0085
17,947,0.025
17,948,0.04375
17,949,0.0285
17,950,0.10075
17,951,0.053
17,952,0.04075
17,953,0.097
17,954,0.01075
17,955,0.04675
17,956,0.09625
17,957,0.01675
17,958,0.0365
17,959,0.01175
17,960,0.07875
17,961,0.18575
17,962,0.0095
17,963,0.065
17,964,0.0065
17,965,0.00825
17,966,0.0395
17,967,0.1885
17,968,0.055
17,969,0.02125
17,970,0.0195
17,971,0.325
17,972,0.3375
17,973,0.02
17,974,0.026
17,975,0.006
17,976,0.0045
17,977,0.25975
17,978,0.01325
17,979,0.0225
17,980,0.0225
17,981,0.078
17,982,0.152
17,983,0.02275
17,984,0.1505
17,985,0.0255
17,986,0.06575
17,987,0.0325
17,988,0.00925
17,989,0.03425
17,990,0.1185
17,991,0.03625
17,992,0.38425
17,993,0.0065
17,994,0.037
17,995,0.09875
17,996,0.0525
17,997,0.083
17,998,0.09075
17,999,0.169
17,1000,0.0865
17,1001,0.2165
17,1002,0.00225
17,1003,0.5315
17,1004,0.14275
17,1005,0.0655
17,1006,0.05875
17,1007,0.0605
17,1008,0.455
17,1009,0.00425
17,1010,0.088
17,1011,0.1355
17,1012,0.06375
17,1013,0.11075
17,1014,0.153
17,1015,0.0415
17,1016,0.02775
17,1017,0.04575
17,1018,0.00775
17,1019,0.024
17,1020,0.043
17,1021,0.02
17,1022,0.00525
17,1023,0.0615
17,1024,0.12675
17,1025,0.12325
17,1026,0.06575
17,1027,0.0185
17,1028,0.02025
17,1029,0.05525
17,1030,0.01725
17,1031,0.02225
17,1032,0.10075
17,1033,0.0445
17,1034,0.145
17,1035,0.493
17,1036,0.01475
17,1037,0.302
17,1038,0.00825
17,1039,0.01675
17,1040,0.291
17,1041,0.0465
17,1042,0.026
17,1043,0.0265
17,1044,0.0255
17,1045,0.0615
17,1046,0.03675
17,1047,0.08525
17,1048,0.064
17,1049,0.066
17,1050,0.1195
17,1051,0.1975
17,1052,0.01475
17,1053,0.051
17,1054,0.17625
17,1055,0.1
17,1056,0.0225
17,1057,0.23225
17,1058,0.016
17,1059,0.02175
17,1060,0.005
17,1061,0.0275
17,1062,0.20925
17,1063,0.0325
17,1064,0.30725
17,1065,0.11375
17,1066,0.10375
17,1067,0.0195
17,1068,0.09975
17,1069,0.00525
17,1070,0.2225
17,1071,0.2185
17,1072,0.2605
17,1073,0.2355
17,1074,0.0365
17,1075,0.013
17,1076,0.011
17,1077,0.0075
17,1078,0.07825
17,1079,0.00575
17,1080,0.00225
17,1081,0.0205
17,1082,0.02525
17,1083,0.03525
17,1084,0.0555
17,1085,0.082
17,1086,0.03625
17,1087,0.0105
17,1088,0.01775
17,1089,0.14375
17,1090,0.12675
17,1091,0.3335
17,1092,0.35375
17,1093,0.06875
17,1094,0.01275
17,1095,0.02625
17,1096,0.0155
17,1097,0.0235
17,1098,0.113
17,1099,0.00375
17,1100,0.05075
17,1101,0.11975
17,1102,0.303
17,1103,0.0165
17,1104,0.321
17,1105,0.089
17,1106,0.05225
17,1107,0.01075
17,1108,0.24025
17,1109,0.066
17,1110,0.203
17,1111,0.1635
17,1112,0.08125
17,1113,0.24475
17,1114,0.6815
17,1115,0.0485
17,1116,0.56825
17,1117,0.033
17,1118,0.04875
17,1119,0.05775
17,1120,0.052
17,1121,0.041
17,1122,0.04225
17,1123,0.29375
17,1124,0.145
17,1125,0.02175
17,1126,0.02375
17,1127,0.0965
17,1128,0.02275
18,1,0.03175
18,2,0.03
18,3,0.029
18,4,0.05975
18,5,0.053
18,6,0.0225
18,7,0.01825
18,8,0.092
18,9,0.0425
18,10,0.01625
18,11,0.015
18,12,0.0355
18,13,0.06675
18,14,0.00675
18,15,0.00225
18,16,0.016
18,17,0.00675
18,18,0.40875
18,19,0.124
18,20,0.115
18,21,0.3405
18,22,0.19475
18,23,0.05725
18,24,0.017
18,25,0.045
18,26,0.0755
18,27,0.06675
18,28,0.09425
18,29,0.12325
18,30,0.09575
18,31,0.01125
18,32,0.0205
18,33,0.035
18,34,0.0125
18,35,0.035
18,36,0.07325
18,37,0.036
18,38,0.0105
18,39,0.01575
18,40,0.00825
18,41,0.0245
18,42,0.0305
18,43,0.02225
18,44,0.0165
18,45,0.048
18,46,0.163
18,47,0.0135
18,48,0.0225
18,49,0.11475
18,50,0.31825
18,51,0.15075
18,52,0.10775
18,53,0.04275
18,54,0.11325
18,55,0.088
18,56,0.009
18,57,0.09575
18,58,0.1465
18,59,0.0415
18,60,0.00925
18,61,0.0115
18,62,0.03
18,63,0.00925
18,64,0.02675
18,65,0.02475
18,66,0.01825
18,67,0.0795
18,68,0.01325
18,69,0.01325
18,70,0.0575
18,71,0.00425
18,72,0.05525
18,73,0.04525
18,74,0.00575
18,75,0.197
18,76,0.10825
18,77,0.0145
18,78,0.066
18,79,0.1225
18,80,0.08625
18,81,0.145
18,82,0.145
18,83,0.06875
18,84,0.0265
18,85,0.0825
18,86,0.223
18,87,0.041
18,88,0.00625
18,89,0.088
18,90,0.0455
18,91,0.01725
18,92,0.0145
18,93,0.08125
18,94,0.2505
18,95,0.14225
18,96,0.134
18,97,0.32675
18,98,0.0385
18,99,0.4055
18,100,0.1375
18,101,0.041
18,102,0.0295
18,103,0.009
18,104,0.0065
18,105,0.17625
18,106,0.002
18,107,0.07075
18,108,0.025
18,109,0.062
18,110,0.0375
18,111,0.01325
18,112,0.021
18,113,0.1395
18,114,0.0095
18,115,0.05625
18,116,0.0135
18,117,0.00425
18,118,0.0445
18,119,0.003
18,120,0.05425
18,121,0.20525
18,122,0.14975
18,123,0.0185
18,124,0.04525
18,125,0.03225
18,126,0.061
18,127,0.0275
18,128,0.234
18,129,0.12825
18,130,0.0235
18,131,0.03975
18,132,0.111
18,133,0.05025
18,134,0.03425
18,135,0.05025
18,136,0.04675
18,137,0.05975
18,138,0.0985
18,139,0.34125
18,140,0.0265
18,141,0.5635
18,142,0.00875
18,143,0.06375
18,144,0.194
18,145,0.0955
18,146,0.35475
18,147,0.014
18,148,0.0235
18,149,0.119
18,150,0.04425
18,151,0.0265
18,152,0.027
18,153,0.0595
18,154,0.13175
18,155,0.16
18,156,0.1415
18,157,0.05825
18,158,0.03425
18,159,0.0345
18,160,0.07975
18,161,0.0075
18,162,0.107
18,163,0.078
18,164,0.111
18,165,0.0255
18,166,0.016
18,167,0.15075
18,168,0.21275
18,169,0.60575
18,170,0.053
18,171,0.041
18,172,0.10075
18,173,0.032
18,174,0.02325
18,175,0.20325
18,176,0.059
18,177,0.06625
18,178,0.02325
18,179,0.056
18,180,0.019
18,181,0.1195
18,182,0.0315
18,183,0.055
18,184,0.022
18,185,0.0685
18,186,0.051
18,187,0.02625
18,188,0.456
18,189,0.04125
18,190,0.0255
18,191,0.254
18,192,0.17175
18,193,0.01
18,194,0.05525
18,195,0.29925
18,196,0.12125
18,197,0.0455
18,198,0.06875
18,199,0.0375
18,200,0.0125
18,201,0.026
18,202,0.02675
18,203,0.1425
18,204,0.06925
18,205,0.008
18,206,0.026
18,207,0.03675
18,208,0.0195
18,209,0.016
18,210,0.014
18,211,0.0165
18,212,0.3195
18,213,0.0285
18,214,0.0135
18,215,0.064
18,216,0.3325
18,217,0.017
18,218,0.205
18,219,0.004
18,220,0.4945
18,221,0.0615
18,222,0.03025
18,223,0.0475
18,224,0.1235
18,225,0.02825
18,226,0.04475
18,227,0.012
18,228,0.00975
18,229,0.10075
18,230,0.6
18,231,0.12475
18,232,0.056
18,233,0.02025
18,234,0.05175
18,235,0.0835
18,236,0.05425
18,237,0.0055
18,238,0.03175
18,239,0.02725
18,240,0.28325
18,241,0.02275
18,242,0.087
18,243,0.181
18,244,0.08975
18,245,0.01925
18,246,0.02975
18,247,0.07925
18,248,0.06725
18,249,0.02325
18,250,0.1985
18,251,0.14775
18,252,0.05925
18,253,0.05575
18,254,0.0075
18,255,0.2305
18,256,0.0245
18,257,0.04125
18,258,0.45125
18,259,0.059
18,260,0.0395
18,261,0.02925
18,262,0.067
18,263,0.05725
18,264,0.0675
18,265,0.29675
18,266,0.3405
18,267,0.0485
18,268,0.2015
18,269,0.35475
18,270,0.288
18,271,0.0145
18,272,0.305
18,273,0.01975
18,274,0.20825
18,275,0.5195
18,276,0.37175
18,277,0.2025
18,278,0.044
18,279,0.0385
18,280,0.02725
18,281,0.01175
18,282,0.1125
18,283,0.0275
18,284,0.06925
18,285,0.1885
18,286,0.5765
18,287,0.08325
18,288,0.1755
18,289,0.615
18,290,0.01225
18,291,0.02625
18,292,0.18325
18,293,0.0715
18,294,0.10025
18,295,0.01225
18,296,0.02775
18,297,0.0895
18,298,0.12275
18,299,0.38125
18,300,0.1105
18,301,0.082
18,302,0.551
18,303,0.2565
18,304,0.01825
18,305,0.18125
18,306,0.025
18,307,0.03075
18,308,0.118
18,309,0.022
18,310,0.0085
18,311,0.117
18,312,0.2085
18,313,0.05025
18,314,0.2565
18,315,0.02425
18,316,0.0155
18,317,0.01675
18,318,0.04
18,319,0.05625
18,320,0.01525
18,321,0.0095
18,322,0.044
18,323,0.56825
18,324,0.1905
18,325,0.1935
18,326,0.08925
18,327,0.02775
18,328,0.1795
18,329,0.06175
18,330,0.0515
18,331,0.16225
18,332,0.11025
18,333,0.03525
18,334,0.08875
18,335,0.2525
18,336,0.0865
18,337,0.068
18,338,0.13225
18,339,0.03475
18,340,0.008
18,341,0.3395
18,342,0.00825
18,343,0.0145
18,344,0.0515
18,345,0.02725
18,346,0.01425
18,347,0.00475
18,348,0.06975
18,349,0.0585
18,350,0.0445
18,351,0.24475
18,352,0.039
18,353,0.04775
18,354,0.1475
18,355,0.369
18,356,0.36175
18,357,0.01375
18,358,0.0085
18,359,0.0515
18,360,0.18575
18,361,0.02525
18,362,0.12075
18,363,0.02
18,364,0.26175
18,365,0.25275
18,366,0.2105
18,367,0.0895
18,368,0.20575
18,369,0.018
18,370,0.059
18,371,0.0485
18,372,0.04175
18,373,0.02825
18,374,0.09325
18,375,0.02525
18,376,0.108
18,377,0.14775
18,378,0.37775
18,379,0.17675
18,380,0.01475
18,381,0.03175
18,382,0.20425
18,383,0.07475
18,384,0.03375
18,385,0.04725
18,386,0.12825
18,387,0.2
18,388,0.1755
18,389,0.27375
18,390,0.051
18,391,0.103
18,392,0.00675
18,393,0.1255
18,394,0.04775
18,395,0.041
18,396,0.24175
18,397,0.01225
18,398,0.1135
18,399,0.01375
18,400,0.0045
18,401,0.0815
18,402,0.11525
18,403,0.25
18,404,0.01275
18,405,0.02525
18,406,0.079
18,407,0.031
18,408,0.029
18,409,0.023
18,410,0.03925
18,411,0.052
18,412,0.112
18,413,0.007
18,414,0.17325
18,415,0.1605
18,416,0.21725
18,417,0.494
18,418,0.33375
18,419,0.0345
18,420,0.05075
18,421,0.02175
18,422,0.097
18,423,0.51225
18,424,0.5795
18,425,0.05475
18,426,0.09375
18,427,0.0445
18,428,0.0155
18,429,0.02325
18,430,0.08275
18,431,0.01125
18,432,0.05875
18,433,0.054
18,434,0.01375
18,435,0.05375
18,436,0.09575
18,437,0.03025
18,438,0.1155
18,439,0.052
18,440,0.0195
18,441,0.0255
18,442,0.15825
18,443,0.166
18,444,0.02225
18,445,0.4795
18,446,0.34725
18,447,0.0945
18,448,0.3765
18,449,0.2635
18,450,0.0245
18,451,0.036
18,452,0.567
18,453,0.16025
18,454,0.09325
18,455,0.21825
18,456,0.037
18,457,0.043
18,458,0.17075
18,459,0.1485
18,460,0.045
18,461,0.04075
18,462,0.049
18,463,0.23925
18,464,0.398
18,465,0.646
18,466,0.118
18,467,0.16
18,468,0.64775
18,469,0.29
18,470,0.0935
18,471,0.10375
18,472,0.45525
18,473,0.0925
18,474,0.30075
18,475,0.1315
18,476,0.01475
18,477,0.02925
18,478,0.20075
18,479,0.0515
18,480,0.009
18,481,0.2125
18,482,0.07775
18,483,0.07725
18,484,0.06675
18,485,0.0535
18,486,0.01125
18,487,0.03375
18,488,0.013
18,489,0.00125
18,490,0.153
18,491,0.02925
18,492,0.00625
18,493,0.237
18,494,0.01975
18,495,0.03375
18,496,0.025
18,497,0.035
18,498,0.114
18,499,0.033
18,500,0.00875
18,501,0.019
18,502,0.11775
18,503,0.0675
18,504,0.21175
18,505,0.47225
18,506,0.1935
18,507,0.03775
18,508,0.04575
18,509,0.01425
18,510,0.41975
18,511,0.17325
18,512,0.379
18,513,0.04075
18,514,0.0995
18,515,0.00725
18,516,0.037
18,517,0.0195
18,518,0.038
18,519,0.16675
18,520,0.02225
18,521,0.108
18,522,0.021
18,523,0.03075
18,524,0.24875
18,525,0.1905
18,526,0.88425
18,527,0.043
18,528,0.2715
18,529,0.22875
18,530,0.0305
18,531,0.08
18,532,0.1455
18,533,0.16675
18,534,0.0435
18,535,0.11125
18,536,0.364
18,537,0.0265
18,538,0.06575
18,539,0.068
18,540,0.5245
18,541,0.00575
18,542,0.00575
18,543,0.073
18,544,0.06725
18,545,0.10675
18,546,0.0285
18,547,0.40275
18,548,0.1635
18,549,0.04
18,550,0.10675
18,551,0.10125
18,552,0.0615
18,553,0.25175
18,554,0.35225
18,555,0.1135
18,556,0.03425
18,557,0.06375
18,558,0.1335
18,559,0.008
18,560,0.012
18,561,0.00525
18,562,0.038
18,563,0.026
18,564,0.3305
18,565,0.29225
18,566,0.07875
18,567,0.05925
18,568,0.048
18,569,0.0255
18,570,0.0225
18,571,0.00675
18,572,0.01075
18,573,0.00325
18,574,0.018
18,575,0.01775
18,576,0.0215
18,577,0.03425
18,578,0.009
18,579,0.1095
18,580,0.0335
18,581,0.04675
18,582,0.1285
18,583,0.0405
18,584,0.02325
18,585,0.3585
18,586,0.08075
18,587,0.165
18,588,0.0615
18,589,0.028
18,590,0.03025
18,591,0.0165
18,592,0.0365
18,593,0.00375
18,594,0.04775
18,595,0.0425
18,596,0.02775
18,597,0.15725
18,598,0.08175
18,599,0.05925
18,600,0.085
18,601,0.23775
18,602,0.33225
18,603,0.215
18,604,0.03625
18,605,0.0365
18,606,0.0645
18,607,0.04325
18,608,0.06425
18,609,0.22375
18,610,0.157
18,611,0.14
18,612,0.155
18,613,0.10125
18,614,0.08225
18,615,0.01975
18,616,0.073
18,617,0.05975
18,618,0.01825
18,619,0.44025
18,620,0.045
18,621,0.07
18,622,0.06175
18,623,0.08225
18,624,0.05225
18,625,0.2165
18,626,0.0305
18,627,0.0795
18,628,0.113
18,629,0.04275
18,630,0.028
18,631,0.02125
18,632,0.011
18,633,0.016
18,634,0.27375
18,635,0.019
18,636,0.0075
18,637,0.04625
18,638,0.036
18,639,0.0715
18,640,0.303
18,641,0.11
18,642,0.14625
18,643,0.146
18,644,0.024
18,645,0.14525
18,646,0.41075
18,647,0.04075
18,648,0.07075
18,649,0.02175
18,650,0.0365
18,651,0.01025
18,652,0.4795
18,653,0.01275
18,654,0.05475
18,655,0.0965
18,656,0.40225
18,657,0.005
18,658,0.29625
18,659,0.028
18,660,0.1115
18,661,0.0675
18,662,0.01475
18,663,0.03775
18,664,0.0205
18,665,0.02225
18,666,0.0595
18,667,0.02125
18,668,0.20975
18,669,0.0995
18,670,0.01375
18,671,0.02275
18,672,0.023
18,673,0.0065
18,674,0.018
18,675,0.17525
18,676,0.014
18,677,0.04875
18,678,0.00825
18,679,0.73275
18,680,0.006
18,681,0.0365
18,682,0.4105
18,683,0.25175
18,684,0.0265
18,685,0.0235
18,686,0.023
18,687,0.018
18,688,0.023
18,689,0.11225
18,690,0.0665
18,691,0.4015
18,692,0.01475
18,693,0.01675
18,694,0.20025
18,695,0.01275
18,696,0.018
18,697,0.019
18,698,0.01
18,699,0.00875
18,700,0.0895
18,701,0.04125
18,702,0.111
18,703,0.07425
18,704,0.034
18,705,0.0475
18,706,0.0135
18,707,0.02475
18,708,0.04325
18,709,0.04775
18,710,0.41175
18,711,0.09925
18,712,0.11625
18,713,0.05875
18,714,0.175
18,715,0.39475
18,716,0.0075
18,717,0.06125
18,718,0.0255
18,719,0.22425
18,720,0.06875
18,721,0.1215
18,722,0.009
18,723,0.01175
18,724,0.01
18,725,0.1515
18,726,0.26375
18,727,0.2285
18,728,0.089
18,729,0.1745
18,730,0.26225
18,731,0.30275
18,732,0.39225
18,733,0.22175
18,734,0.01625
18,735,0.8875
18,736,0.01425
18,737,0.01925
18,738,0.00875
18,739,0.043
18,740,0.01025
18,741,0.1965
18,742,0.76
18,743,0.1385
18,744,0.02075
18,745,0.2415
18,746,0.048
18,747,0.11225
18,748,0.0165
18,749,0.03825
18,750,0.226
18,751,0.02575
18,752,0.10125
18,753,0.07775
18,754,0.01025
18,755,0.02125
18,756,0.04225
18,757,0.02325
18,758,0.1025
18,759,0.19925
18,760,0.08525
18,761,0.23375
18,762,0.14075
18,763,0.261
18,764,0.0055
18,765,0.1925
18,766,0.22625
18,767,0.201
18,768,0.0965
18,769,0.03075
18,770,0.11075
18,771,0.15625
18,772,0.015
18,773,0.041
18,774,0.06325
18,775,0.00825
18,776,0.017
18,777,0.20825
18,778,0.14175
18,779,0.106
18,780,0.09375
18,781,0.0345
18,782,0.066
18,783,0.03525
18,784,0.00175
18,785,0.0025
18,786,0.0105
18,787,0.44475
18,788,0.0815
18,789,0.35825
18,790,0.0585
18,791,0.03525
18,792,0.37675
18,793,0.1255
18,794,0.027
18,795,0.0385
18,796,0.2825
18,797,0.2685
18,798,0.04
18,799,0.06125
18,800,0.0415
18,801,0.30875
18,802,0.02975
18,803,0.02375
18,804,0.06925
18,805,0.01
18,806,0.178
18,807,0.2335
18,808,0.015
18,809,0.111
18,810,0.0085
18,811,0.01675
18,812,0.06575
18,813,0.1285
18,814,0.09175
18,815,0.02775
18,816,0.06925
18,817,0.03375
18,818,0.0245
18,819,0.0595
18,820,0.033
18,821,0.07475
18,822,0.0745
18,823,0.3225
18,824,0.13225
18,825,0.47625
18,826,0.018
18,827,0.07125
18,828,0.129
18,829,0.44975
18,830,0.132
18,831,0.05675
18,832,0.074
18,833,0.0615
18,834,0.04275
18,835,0.027
18,836,0.09525
18,837,0.03325
18,838,0.04025
18,839,0.0365
18,840,0.05375
18,841,0.08125
18,842,0.051
18,843,0.03625
18,844,0.39275
18,845,0.1935
18,846,0.0985
18,847,0.05175
18,848,0.0085
18,849,0.0435
18,850,0.30625
18,851,0.0555
18,852,0.10225
18,853,0.01225
18,854,0.1155
18,855,0.0855
18,856,0.03025
18,857,0.07975
18,858,0.09875
18,859,0.00925
18,860,0.026
18,861,0.01025
18,862,0.01625
18,863,0.073
18,864,0.06525
18,865,0.0185
18,866,0.0065
18,867,0.345
18,868,0.01925
18,869,0.05825
18,870,0.14525
18,871,0.02225
18,872,0.05125
18,873,0.0155
18,874,0.03175
18,875,0.01675
18,876,0.35125
18,877,0.10775
18,878,0.14475
18,879,0.05875
18,880,0.02475
18,881,0.03375
18,882,0.11075
18,883,0.16625
18,884,0.06925
18,885,0.091
18,886,0.1275
18,887,0.03575
18,888,0.0295
18,889,0.0885
18,890,0.06625
18,891,0.0395
18,892,0.02525
18,893,0.03825
18,894,0.039
18,895,0.095
18,896,0.03325
18,897,0.179
18,898,0.08025
18,899,0.07225
18,900,0.046
18,901,0.024
18,902,0.038
18,903,0.178
18,904,0.06625
18,905,0.05175
18,906,0.01725
18,907,0.0945
18,908,0.06325
18,909,0.02825
18,910,0.442
18,911,0.242
18,912,0.00375
18,913,0.11925
18,914,0.0105
18,915,0.0305
18,916,0.10375
18,917,0.05625
18,918,0.041
18,919,0.1455
18,920,0.1585
18,921,0.10075
18,922,0.026
18,923,0.022
18,924,0.01275
18,925,0.0195
18,926,0.335
18,927,0.012
18,928,0.0155
18,929,0.1145
18,930,0.07225
18,931,0.07975
18,932,0.0475
18,933,0.3335
18,934,0.04325
18,935,0.0115
18,936,0.22725
18,937,0.1175
18,938,0.01325
18,939,0.01
18,940,0.007
18,941,0.09475
18,942,0.0125
18,943,0.0425
18,944,0.02425
18,945,0.04375
18,946,0.02
18,947,0.05225
18,948,0.154
18,949,0.0375
18,950,0.23
18,951,0.13225
18,952,0.0355
18,953,0.03975
18,954,0.008
18,955,0.0355
18,956,0.25925
18,957,0.01775
18,958,0.0335
18,959,0.01725
18,960,0.04875
18,961,0.07775
18,962,0.07375
18,963,0.1045
18,964,0.00525
18,965,0.01125
18,966,0.056
18,967,0.08725
18,968,0.17975
18,969,0.0195
18,970,0.0035
18,971,0.57225
18,972,0.84925
18,973,0.01725
18,974,0.259
18,975,0.015
18,976,0.00425
18,977,0.0595
18,978,0.126
18,979,0.071
18,980,0.34875
18,981,0.7605
18,982,0.42925
18,983,0.03
18,984,0.071
18,985,0.0415
18,986,0.0495
18,987,0.03
18,988,0.019
18,989,0.03675
18,990,0.08075
18,991,0.0795
18,992,0.4205
18,993,0.01225
18,994,0.168
18,995,0.37175
18,996,0.2005
18,997,0.17125
18,998,0.0605
18,999,0.3455
18,1000,0.15125
18,1001,0.02725
18,1002,0.003
18,1003,0.0325
18,1004,0.0365
18,1005,0.0185
18,1006,0.01175
18,1007,0.02375
18,1008,0.4895
18,1009,0.77575
18,1010,0.12325
18,1011,0.04925
18,1012,0.088
18,1013,0.0955
18,1014,0.1245
18,1015,0.03025
18,1016,0.017
18,1017,0.055
18,1018,0.00925
18,1019,0.0205
18,1020,0.26725
18,1021,0.03525
18,1022,0.014
18,1023,0.0575
18,1024,0.1385
18,1025,0.1105
18,1026,0.09975
18,1027,0.08025
18,1028,0.02575
18,1029,0.141
18,1030,0.01525
18,1031,0.0355
18,1032,0.15025
18,1033,0.13175
18,1034,0.12575
18,1035,0.07075
18,1036,0.009
18,1037,0.06225
18,1038,0.013
18,1039,0.01775
18,1040,0.24575
18,1041,0.01125
18,1042,0.022
18,1043,0.011
18,1044,0.024
18,1045,0.2165
18,1046,0.067
18,1047,0.05625
18,1048,0.0135
18,1049,0.593
18,1050,0.602
18,1051,0.61525
18,1052,0.0625
18,1053,0.1105
18,1054,0.4815
18,1055,0.021
18,1056,0.016
18,1057,0.35225
18,1058,0.021
18,1059,0.08275
18,1060,0.005
18,1061,0.0875
18,1062,0.13575
18,1063,0.0385
18,1064,0.55175
18,1065,0.05875
18,1066,0.059
18,1067,0.02475
18,1068,0.01725
18,1069,0.00625
18,1070,0.58275
18,1071,0.6035
18,1072,0.303
18,1073,0.3275
18,1074,0.0485
18,1075,0.012
18,1076,0.0145
18,1077,0.00725
18,1078,0.01825
18,1079,0.00675
18,1080,0.0025
18,1081,0.16125
18,1082,0.0675
18,1083,0.07425
18,1084,0.29675
18,1085,0.3265
18,1086,0.022
18,1087,0.0565
18,1088,0.01425
18,1089,0.14
18,1090,0.18725
18,1091,0.23825
18,1092,0.135
18,1093,0.071
18,1094,0.00825
18,1095,0.08025
18,1096,0.01825
18,1097,0.031
18,1098,0.081
18,1099,0.063
18,1100,0.02375
18,1101,0.25475
18,1102,0.01375
18,1103,0.09875
18,1104,0.58525
18,1105,0.05625
18,1106,0.01675
18,1107,0.013
18,1108,0.2085
18,1109,0.1045
18,1110,0.03125
18,1111,0.02575
18,1112,0.3625
18,1113,0.3815
18,1114,0.2635
18,1115,0.035
18,1116,0.1505
18,1117,0.0125
18,1118,0.107
18,1119,0.06625
18,1120,0.01625
18,1121,0.0135
18,1122,0.06325
18,1123,0.308
18,1124,0.241
18,1125,0.031
18,1126,0.00975
18,1127,0.092
18,1128,0.01825
19,1,0.03675
19,2,0.03825
19,3,0.02575
19,4,0.03525
19,5,0.05775
19,6,0.072
19,7,0.01975
19,8,0.072
19,9,0.02525
19,10,0.02275
19,11,0.02775
19,12,0.016
19,13,0.06675
19,14,0.0075
19,15,0.0035
19,16,0.02575
19,17,0.00875
19,18,0.52775
19,19,0.23175
19,20,0.136
19,21,0.328
19,22,0.15175
19,23,0.1265
19,24,0.025
19,25,0.05
19,26,0.06175
19,27,0.06975
19,28,0.06225
19,29,0.278
19,30,0.07875
19,31,0.015
19,32,0.03775
19,33,0.0475
19,34,0.84025
19,35,0.03825
19,36,0.0275
19,37,0.05075
19,38,0.03475
19,39,0.02225
19,40,0.008
19,41,0.01275
19,42,0.01775
19,43,0.0205
19,44,0.01625
19,45,0.02525
19,46,0.10675
19,47,0.007
19,48,0.026
19,49,0.23775
19,50,0.06975
19,51,0.16525
19,52,0.1705
19,53,0.05075
19,54,0.05425
19,55,0.08825
19,56,0.01825
19,57,0.02025
19,58,0.19875
19,59,0.1235
19,60,0.01225
19,61,0.10775
19,62,0.3775
19,63,0.01775
19,64,0.06425
19,65,0.04625
19,66,0.0365
19,67,0.074
19,68,0.02125
19,69,0.00975
19,70,0.043
19,71,0.00775
19,72,0.03625
19,73,0.02625
19,74,0.00475
19,75,0.13475
19,76,0.03325
19,77,0.022
19,78,0.034
19,79,0.05525
19,80,0.02825
19,81,0.06
19,82,0.057
19,83,0.032
19,84,0.0195
19,85,0.06375
19,86,0.14175
19,87,0.0825
19,88,0.01375
19,89,0.027
19,90,0.03125
19,91,0.019
19,92,0.0175
19,93,0.17225
19,94,0.063
19,95,0.09575
19,96,0.18075
19,97,0.11775
19,98,0.1065
19,99,0.40775
19,100,0.5905
19,101,0.08025
19,102,0.022
19,103,0.08675
19,104,0.003
19,105,0.0515
19,106,0.0025
19,107,0.15925
19,108,0.04825
19,109,0.05275
19,110,0.05
19,111,0.026
19,112,0.04375
19,113,0.14775
19,114,0.01625
19,115,0.093
19,116,0.0185
19,117,0.006
19,118,0.0435
19,119,0.00225
19,120,0.04925
19,121,0.13475
19,122,0.09075
19,123,0.01325
19,124,0.13025
19,125,0.02575
19,126,0.0385
19,127,0.03225
19,128,0.21625
19,129,0.119
19,130,0.02775
19,131,0.02275
19,132,0.157
19,133,0.04525
19,134,0.026
19,135,0.051
19,136,0.0415
19,137,0.03575
19,138,0.16525
19,139,0.06275
19,140,0.02825
19,141,0.11125
19,142,0.0265
19,143,0.05875
19,144,0.11275
19,145,0.063
19,146,0.1285
19,147,0.01425
19,148,0.02775
19,149,0.0675
19,150,0.02225
19,151,0.03325
19,152,0.0345
19,153,0.03775
19,154,0.15625
19,155,0.161
19,156,0.067
19,157,0.04025
19,158,0.024
19,159,0.01825
19,160,0.0755
19,161,0.011
19,162,0.09325
19,163,0.0145
19,164,0.1005
19,165,0.03075
19,166,0.00975
19,167,0.07875
19,168,0.0585
19,169,0.3805
19,170,0.49675
19,171,0.055
19,172,0.0965
19,173,0.0185
19,174,0.013
19,175,0.11075
19,176,0.1415
19,177,0.05425
19,178,0.04425
19,179,0.05225
19,180,0.032
19,181,0.0315
19,182,0.051
19,183,0.09525
19,184,0.0235
19,185,0.0415
19,186,0.13925
19,187,0.0105
19,188,0.39475
19,189,0.0445
19,190,0.03525
19,191,0.10225
19,192,0.18675
19,193,0.01625
19,194,0.0585
19,195,0.4445
19,196,0.036
19,197,0.038
19,198,0.044
19,199,0.0105
19,200,0.01025
19,201,0.03675
19,202,0.008
19,203,0.12275
19,204,0.0375
19,205,0.0085
19,206,0.02375
19,207,0.015
19,208,0.0205
19,209,0.0115
19,210,0.01275
19,211,0.01675
19,212,0.22125
19,213,0.01125
19,214,0.01675
19,215,0.154
19,216,0.4235
19,217,0.007
19,218,0.07375
19,219,0.00225
19,220,0.32
19,221,0.0615
19,222,0.04125
19,223,0.0185
19,224,0.02725
